address,price,contract_price,contract_date,type,zoning,land_area,building_area,floor_area,floor_plan,construction_year
上川郡美瑛町西町1丁目7番22,3200000,2900000,2023/1/22,土地,宅地 / 第１種中高層住居専用地域,323.51,,,-,
上川郡鷹栖町北野西4条1丁目214番325,2200000,2200000,2023/1/20,土地,宅地 / 第２種中高層住居専用地域,237.89,,,-,
空知郡中富良野町北町6番14,3800000,3800000,2023/1/7,土地,宅地 / 指定無,277.69,,,-,
上川郡鷹栖町北野西2条1丁目5-12,3200000,3200000,2023/1/6,土地,宅地 / 第２種中高層住居専用地域,269.99,,,-,
上川郡美瑛町幸町4丁目,4400000,4400000,2023/1/5,土地,宅地 / 第２種中高層住居専用地域,577.11,,,-,
名寄市西8条南1丁目19番地2、19番地3,6000000,5700000,2023/1/5,土地,宅地 / 第１種住居地域,561.97,,,-,
旭川市末広東2条9丁目137番65,5200000,5200000,2022/12/24,土地,宅地 / 第１種住居地域,261,,,-,
士別市東2条13丁目1614-41,2980000,2980000,2022/12/24,土地,宅地 / 第２種中高層住居専用地域,231.61,,,-,
上川郡鷹栖町北野東5条1丁目304番189,1200000,1200000,2022/12/20,土地,宅地 / 第２種中高層住居専用地域,283.47,,,-,
名寄市東3条北1丁目,2400000,2000000,2022/12/22,土地,宅地 / 第１種低層住居専用地域,257.85,,,-,
上川郡美瑛町寿町3丁目11-862,2400000,2300000,2022/12/20,土地,宅地 / 第２種中高層住居専用地域,191.15,,,-,
旭川市永山北2条11丁目,2430000,2430000,2022/12/18,土地,宅地 / 工業地域,297.52,,,-,
旭川市末広東1条3丁目5番8号,6700000,6700000,2022/12/14,土地,宅地 / 第１種住居地域,423.66,,,-,
空知郡中富良野町ﾅｴ1423番地178､179､620,2800000,2800000,2022/12/14,土地,宅地、山林、雑種地 / 指定無,13257.63,,,-,
旭川市末広東1条7丁目 82-106,6500000,6300000,2022/12/12,土地,宅地 / 第１種低層住居専用地域,270,,,-,
空知郡上富良野町東町3丁目505番30,570000,570000,2022/12/6,土地,宅地 / 第１種住居地域,188.64,,,-,
富良野市本町353番3・789番2,4000000,3500000,2022/11/30,土地,宅地 / 近隣商業地域,136.85,,,-,
上川郡美瑛町幸町1丁目11番767(A),3580000,3580000,2022/11/29,土地,宅地 / 第２種中高層住居専用地域,301,,,-,
上川郡東川町西8号北26番地,22000000,19000000,2022/11/24,土地,宅地 /,3438.79,,,-,
上川郡鷹栖町北野東5条1丁目,5300000,5300000,2022/11/18,土地,宅地 / 第２種中高層住居専用地域,435.63,,,-,
富良野市山部中町4番12号,500000,300000,2022/11/17,土地,宅地 / 指定無,267.76,,,-,
上川郡鷹栖町南2条1丁目742-65,3300000,3300000,2022/11/14,土地,宅地 / 第１種中高層住居専用地域,257.59,,,-,
上川郡東川町ｷﾄｳｼ西1丁目,4400000,4200000,2022/10/28,土地,宅地 /,279.24,,,-,
上川郡美瑛町幸町4丁目,4400000,4400000,2022/10/22,土地,宅地 / 第２種中高層住居専用地域,577.11,,,-,
"上川郡鷹栖町北野東5条1丁目304-10､13,30､31､32､37､42､44･",27000000,25500000,2022/10/20,土地,宅地、畑、田 / 第１種住居地域,1625.18,,,-,
上川郡美瑛町幸町4丁目,8700000,8700000,2022/10/18,土地,原野 / 第２種中高層住居専用地域,1153,,,-,
士別市西3条12丁目,800000,800000,2022/10/17,土地,宅地 / 第１種住居地域,204.37,,,-,
上川郡愛別町東町201-6,1500000,1500000,2022/10/17,土地,宅地 / 指定無,462.98,,,-,
上川郡美瑛町中町2丁目245番48,3500000,3350000,2022/10/13,土地,宅地 / 第１種住居地域,317.35,,,-,
旭川市末広東1条1丁目,29000000,29000000,2022/10/13,土地,宅地 / 第２種中高層住居専用地域,1067.24,,,-,
上川郡上川町花園町280番地,2300000,2300000,2022/10/12,土地,宅地 / 近隣商業地域,687.52,,,-,
上川郡美瑛町栄町3丁目240番69,1780000,400000,2022/10/7,土地,宅地 / 第１種住居地域,218.18,,,-,
空知郡上富良野町丘町1丁目2926-119,3000000,3000000,2022/10/9,土地,宅地 / 第１種中高層住居専用地域,331.85,,,-,
空知郡中富良野町丘町1番37,2500000,2500000,2022/10/8,土地,宅地 / 指定無,278.76,,,-,
上川郡美瑛町美馬牛第2 (ﾋﾞﾊﾞｳｼ1254-122他3筆),5000000,1500000,2022/10/6,土地,宅地・原野・山林・雑種地 /,13112.85,,,-,
上川郡美瑛町美馬牛北2丁目,9300000,9300000,2022/10/6,土地,雑種地 / 指定無,11555,,,-,
上川郡当麻町1872番85,1100000,250000,2022/10/3,土地,原野 / 指定無,770,,,-,
富良野市瑞穂町5番64号,6600000,6600000,2022/10/3,土地,宅地 / 第１種低層住居専用地域,288.03,,,-,
上川郡東川町東4号北5番地(北1線),3300000,2900000,2022/9/28,土地,雑種地 /,544,,,-,
旭川市末広東2条6丁目,5870000,5870000,2022/9/27,土地,宅地 / 第１種低層住居専用地域,285.67,,,-,
旭川市末広東2条5丁目846番16,4500000,4500000,2022/9/23,土地,宅地 / 第１種低層住居専用地域,235.74,,,-,
上川郡東川町東4号北5番地(北1線),3200000,2900000,2022/9/24,土地,雑種地 /,480,,,-,
士別市東1条北9丁目,2800000,2500000,2022/9/22,土地,畑 / 準工業地域,507,,,-,
名寄市西5条南3丁目27番,1500000,1500000,2022/9/16,土地,宅地 / 第２種中高層住居専用地域,242.97,,,-,
空知郡上富良野町東町1丁目,2400000,2200000,2022/9/14,土地,宅地 / 第１種中高層住居専用地域,396.7,,,-,
上川郡鷹栖町南1条4丁目734-120,4000000,4000000,2022/9/13,土地,田 / 準工業地域,435,,,-,
旭川市末広東3条5丁目,6500000,6500000,2022/9/10,土地,宅地 / 第１種低層住居専用地域,436.32,,,-,
士別市東2条9丁目,4000000,4000000,2022/9/3,土地,宅地 / 第１種住居地域,729.85,,,-,
旭川市末広東1条5丁目3番15号,4000000,4000000,2022/8/27,土地,宅地 / 第１種低層住居専用地域,179.99,,,-,
上川郡当麻町宇園別1区1405番9,1200000,1050000,2022/8/23,土地,宅地 / 指定無,262,,,-,
士別市大通西7丁目,200000,200000,2022/8/25,土地,宅地 / 商業地域,413.22,,,-,
富良野市東町194-235,5800000,5400000,2022/8/20,土地,宅地 / 第１種低層住居専用地域,277.67,,,-,
空知郡上富良野町東1線北22号,3000000,3000000,2022/8/16,土地,宅地 /,868.6,,,-,
上川郡美瑛町幸町1丁目,3900000,3900000,2022/8/3,土地,田 / 第２種中高層住居専用地域,428,,,-,
空知郡中富良野町東9線北8号,2000000,2000000,2022/8/1,土地,宅地 / 指定無,547.3,,,-,
上川郡美瑛町北町1丁目8738番1､8738番2,4800000,4800000,2022/7/10,土地,宅地 / 第１種中高層住居専用地域,387.26,,,-,
空知郡中富良野町字ﾌﾗﾇ原野,8000000,7700000,2022/7/1,土地,雑種地 / 指定無,771.85,,,-,
名寄市東2条北8丁目13-162,1980000,1980000,2022/7/31,土地,宅地 / 第１種中高層住居専用地域,292.35,,,-,
空知郡上富良野町西町2丁目,4500000,3700000,2022/7/29,土地,宅地 / 第１種中高層住居専用地域,469.42,,,-,
"上川郡鷹栖町北1条1丁目748-137,748-136,748-135,748-199,748-138,748-202,748-201,748-200",2200000,2200000,2022/7/29,土地,雑種地 / 第１種住居地域,199.49,,,-,
上川郡愛別町字愛別288番5、16、17,6110000,6110000,2022/7/15,土地,原野 / 指定無,20222,,,-,
士別市東1条北9丁目20番,1500000,1500000,2022/7/8,土地,畑 / 準工業地域,364,,,-,
空知郡中富良野町丘町1-42,6000000,5400000,2022/7/14,土地,宅地 /,569.01,,,-,
"富良野市春日町194-173,194-302,259-162",5500000,5500000,2022/6/30,土地,田 / 第１種低層住居専用地域,272,,,-,
"富良野市春日町194-301,259-163",5000000,5000000,2022/6/30,土地,田 / 第１種低層住居専用地域,276,,,-,
旭川市末広東1条2丁目49番207,5500000,5800000,2022/6/30,土地,雑種地 / 第１種住居地域,226,,,-,
士別市東3条10丁目,3800000,3500000,2022/6/20,土地,宅地 / 第１種中高層住居専用地域,321.85,,,-,
旭川市緑が丘南3条2丁目,5700000,5700000,2022/6/25,土地,宅地 / 第１種低層住居専用地域,221.44,,,-,
上川郡比布町緑町3丁目2-151,1900000,1900000,2022/6/18,土地,宅地 / 指定無,499.91,,,-,
富良野市朝日町1336番,6000000,6000000,2022/6/21,土地,宅地 / 第１種住居地域,277.68,,,-,
旭川市末広東3条1丁目1番13,6950000,6700000,2022/6/20,土地,宅地 / 第２種中高層住居専用地域,440.28,,,-,
上川郡美瑛町大町1丁目538番の内,4500000,4500000,2022/6/20,土地,宅地 / 第１種中高層住居専用地域,305.48,,,-,
上川郡鷹栖町南1条6丁目,4450000,4000000,2022/6/16,土地,宅地 / 第１種低層住居専用地域,250.22,,,-,
空知郡上富良野町本町3丁目11番134,3600000,3600000,2022/6/11,土地,宅地 / 第１種住居地域,277.6,,,-,
富良野市麓郷市街地,1500000,1400000,2022/6/8,土地,宅地 / 指定無,796.86,,,-,
"上川郡美瑛町幸町4丁目11-176､175,174",12100000,12100000,2022/6/7,土地,宅地 / 準住居地域,1204,,,-,
"上川郡上川町本町427-1,428-2,429,434",2000000,1900000,2022/6/5,土地,宅地 / 第１種住居地域,3937.04,,,-,
上川郡剣淵町西岡町2418番,800000,800000,2022/6/3,土地,宅地 / 指定無,2634.76,,,-,
上川郡当麻町3条西4丁目12-20,2500000,2500000,2022/5/31,土地,宅地 / 指定無,300.81,,,-,
上川郡鷹栖町北野西2条1丁目50番476,5000000,3000000,2022/5/31,土地,宅地 / 第１種住居地域,412.28,,,-,
旭川市末広東1条9丁目,2900000,2700000,2022/5/30,土地,雑種地 / 第１種低層住居専用地域,157,,,-,
士別市東1条2丁目440-110,3090000,3000000,2022/5/29,土地,宅地 / 第１種住居地域,408.16,,,-,
旭川市末広東1条10丁目207番46(8番1号),6500000,6500000,2022/5/28,土地,宅地 / 第１種低層住居専用地域,280,,,-,
上川郡鷹栖町北野東5条3丁目26-131,4000000,4000000,2022/5/25,土地,宅地 / 第１種低層住居専用地域,295.95,,,-,
北海道上川郡東神楽町ひじり野北2条4丁目77-110,7990000,7990000,2022/5/24,土地,宅地 / 第１種低層住居専用地域,266,,,-,
上川郡当麻町1405番2･8･18,8000000,8000000,2022/5/21,土地,宅地 / 指定無,3998.84,,,-,
名寄市西10条南10丁目　64番13,3500000,3000000,2022/5/10,土地,宅地 / 第１種住居地域,173.73,,,-,
上川郡美瑛町花園1丁目3-131,1980000,1000000,2022/4/30,土地,宅地 / 第１種中高層住居専用地域,253.79,,,-,
上川郡鷹栖町南1条4丁目4-1,4200000,3800000,2022/4/29,土地,宅地 / 第２種中高層住居専用地域,251.03,,,-,
旭川市末広東1条5丁目273番131,3980000,3700000,2022/4/29,土地,宅地 / 第１種低層住居専用地域,179.99,,,-,
富良野市住吉町4番19号,12500000,10000000,2022/4/28,土地,宅地 / 第１種低層住居専用地域,842.89,,,-,
上川郡美瑛町幸町1丁目11-501,3400000,3200000,2022/4/27,土地,宅地 / 第２種中高層住居専用地域,417.75,,,-,
上川郡美瑛町東町2丁目1番3,3300000,3000000,2022/4/27,土地,宅地 / 第１種低層住居専用地域,326.06,,,-,
上川郡当麻町4条西4丁目1332番14,420000,420000,2022/4/27,土地,雑種地 / 指定無,347,,,-,
旭川市末広東2条6丁目137-223,4700000,4700000,2022/4/25,土地,畑 / 第１種低層住居専用地域,261,,,-,
名寄市風連町仲町113‐1,1740000,1200000,2022/4/21,土地,宅地 / 第１種住居地域,577.12,,,-,
上川郡比布町西町1丁目1706-3,1500000,1500000,2022/4/19,土地,宅地 / 指定無,328.72,,,-,
空知郡中富良野町字中富良野3528番78,3000000,3000000,2022/4/19,土地,宅地 / 指定無,1398.09,,,-,
旭川市末広東2条1丁目5番17号(住居表示),5400000,5400000,2022/4/16,土地,宅地 / 第２種中高層住居専用地域,236.61,,,-,
上川郡鷹栖町北野東5条1丁目304番104,2500000,2500000,2022/4/16,土地,宅地 / 第２種中高層住居専用地域,285.65,,,-,
上川郡美瑛町花園1丁目9081番14,2500000,1500000,2022/4/2,土地,宅地 / 第１種中高層住居専用地域,537.77,,,-,
旭川市末広東2条10丁目137番182,7700000,7700000,2022/4/1,土地,宅地 / 第１種低層住居専用地域,283.75,,,-,
旭川市末広東1条1丁目48番40,5500000,5500000,2022/3/31,土地,宅地 / 第１種住居地域,330.57,,,-,
上川郡東神楽町ひじり野北2条4丁目,6880000,6880000,2022/3/28,土地,宅地 / 第１種低層住居専用地域,266,,,-,
士別市大通北2丁目951-16,850000,500000,2022/3/24,土地,宅地 / 準住居地域,327.27,,,-,
旭川市末広東1条6丁目73-207,6800000,6500000,2022/3/15,土地,宅地 / 第１種低層住居専用地域,287.04,,,-,
上川郡鷹栖町北1条2丁目145番39,5400000,5400000,2022/3/11,土地,宅地 / 第２種中高層住居専用地域,507.8,,,-,
上川郡鷹栖町北1条2丁目145-38,4350000,4350000,2022/3/10,土地,宅地 / 第２種中高層住居専用地域,506.71,,,-,
空知郡上富良野町光町一丁目,5900000,5900000,2022/2/26,土地,雑種地 / 第１種中高層住居専用地域,3147,,,-,
上川郡鷹栖町南1条2丁目711番79,3800000,3800000,2022/2/25,土地,宅地 / 第２種中高層住居専用地域,315.27,,,-,
上川郡当麻町6条東3丁目1362番4,1570000,1570000,2022/2/24,土地,宅地 / 指定無,346.87,,,-,
旭川市末広東1条1丁目48番132,3600000,3200000,2022/2/10,土地,宅地 / 第１種住居地域,198.33,,,-,
上川郡東川町東4号北1線北5番地(836-9地番),2500000,2100000,2022/2/20,土地,雑種地 /,396,,,-,
富良野市北大沼812番1,13600000,12000000,2022/2/18,土地,宅地 / 指定無,1498.48,,,-,
上川郡美瑛町字美馬牛1543番1､5,4950000,3620000,2022/2/18,土地,宅地 / 指定無,10908,,,-,
上川郡比布町南町3丁目800番48,1600000,1050000,2022/2/17,土地,宅地 / 指定無,561.18,,,-,
上川郡比布町新町1丁目877番78、877番138,600000,600000,2022/2/17,土地,宅地 / 指定無,198.32,,,-,
空知郡上富良野町宮町3丁目(G),7000000,6850000,2022/2/10,土地,雑種地 / 第１種住居地域,553,,,-,
上川郡美瑛町南町2丁目11番,4200000,4200000,2022/2/8,土地,宅地 / 第１種中高層住居専用地域,478.98,,,-,
旭川市永山北1条10丁目78-21、42、41,5500000,4400000,2022/2/5,土地,宅地 / 工業地域,325.01,,,-,
士別市東2条8丁目29番,3000000,3000000,2022/1/23,土地,宅地 / 第１種住居地域,417.88,,,-,
名寄市西12条南3丁目1-19,3300000,2800000,2022/1/20,土地,宅地 / 第１種低層住居専用地域,247.32,,,-,
上川郡比布町中町2丁目371番19,1680000,1680000,2022/1/11,土地,宅地 / 指定無,277.56,,,-,
上川郡鷹栖町北野西5条1丁目214-322,2500000,2500000,2021/12/26,土地,宅地 / 第１種住居地域,269.84,,,-,
上川郡美瑛町寿町1丁目11番406･407,6600000,6600000,2021/12/25,土地,宅地 / 第２種住居地域,631.58,,,-,
士別市東1条北3丁目,2800000,2700000,2021/12/24,土地,宅地 / 第１種住居地域,495.56,,,-,
旭川市末広東1条9丁目,7000000,7000000,2021/12/23,土地,宅地 / 第１種低層住居専用地域,305,,,-,
名寄市東3条南5丁目6-1,1950000,1950000,2021/12/17,土地,宅地 / 第２種中高層住居専用地域,257.84,,,-,
上川郡比布町北4線4号(3205番1･2･7･8),7000000,7000000,2021/12/11,土地,原野 / 指定無,18060,,,-,
上川郡鷹栖町北野東5条1丁目304-83,3100000,3100000,2021/12/11,土地,宅地 / 第２種中高層住居専用地域,307.58,,,-,
上川郡東川町1073-153,1000000,800000,2021/12/7,土地,山林 / 指定無,1285,,,-,
士別市西3条1丁目32番,1560000,1200000,2021/12/2,土地,宅地 / 第１種中高層住居専用地域,439.66,,,-,
上川郡美瑛町北町1丁目8736-2,3650000,3500000,2021/11/30,土地,宅地 / 第１種中高層住居専用地域,231.41,,,-,
上川郡美瑛町幸町4丁目,3900000,3900000,2021/11/30,土地,雑種地 / 第２種中高層住居専用地域,506,,,-,
旭川市末広東1条9丁目,8600000,8300000,2021/11/29,土地,宅地 / 第１種低層住居専用地域,424.19,,,-,
上川郡当麻町宇園別1区1407-89、-90,2000000,2000000,2021/11/25,土地,宅地 / 指定無,360,,,-,
士別市大通北4丁目4番,3580000,3580000,2021/11/24,土地,宅地 / 準住居地域,370.24,,,-,
上川郡美瑛町北町2丁目3,17000000,17000000,2021/11/21,土地,宅地 / 準住居地域,1102.1,,,-,
士別市東4条13丁目,4300000,4000000,2021/11/21,土地,宅地 / 第２種中高層住居専用地域,559.22,,,-,
旭川市末広東2条3丁目123番181,6300000,6000000,2021/11/19,土地,宅地 / 第２種中高層住居専用地域,324.24,,,-,
上川郡美瑛町中町3丁目101番110,1650000,1500000,2021/11/16,土地,宅地 / 第１種住居地域,154.05,,,-,
上川郡鷹栖町8線12号,600000,500000,2021/11/15,土地,宅地 / 指定無,396.67,,,-,
旭川市永山北1条12丁目74-23,3600000,3400000,2021/11/12,土地,雑種地 / 工業地域,419,,,-,
上川郡鷹栖町北野東3条1丁目,4220000,4220000,2021/11/11,土地,宅地 / 第２種中高層住居専用地域,341.26,,,-,
上川郡上川町栄町67番60､61､62､63,1400000,1000000,2021/11/10,土地,宅地 / 第２種中高層住居専用地域,672.17,,,-,
富良野市北麻町1154番334,2500000,2500000,2021/10/25,土地,宅地 / 第１種低層住居専用地域,161.5,,,-,
上川郡美瑛町西町1丁目7番88,1310000,1310000,2021/11/1,土地,宅地 / 第１種中高層住居専用地域,322.39,,,-,
上川郡東川町997番8,2300000,2000000,2021/10/29,土地,宅地 / 指定無,466.72,,,-,
空知郡上富良野町本町1丁目4602番20,2500000,2500000,2021/10/29,土地,宅地 / 第１種住居地域,321.88,,,-,
上川郡比布町蘭留市街地（北9線14号）,5000000,5000000,2021/10/28,土地,山林 / 指定無,42520,,,-,
上川郡美瑛町西町1丁目2059番､2060番,5000000,4800000,2021/10/26,土地,宅地 / 第１種中高層住居専用地域,549.1,,,-,
