address,price,contract_price,contract_date,type,zoning,land_area,building_area,floor_area,floor_plan,construction_year
旭川市春光台3条6丁目6番3号,2980000,2980000,2024/9/7,既存住宅,宅地 / 第１種低層住居専用地域,400.93,,184,6部屋 - ６ＬＤＫ,1978.0
旭川市旭岡2丁目4-17,16800000,16800000,2024/9/6,既存住宅,宅地 / 第１種低層住居専用地域,286.11,,146.09,3部屋 - ３ＬＤＫ,1994.0
旭川市春光5条8丁目,17330000,17330000,2024/9/4,既存住宅,宅地 / 第２種中高層住居専用地域,225.6,,105.7,6部屋 - ５ＬＤＫ,1998.0
旭川市台場2条6丁目4番3号,2200000,2100000,2024/9/2,既存住宅,宅地 / 第１種住居地域,198.51,,62.1,2部屋 - ２ＬＤＫ,1968.0
旭川市豊岡10条3丁目,19300000,19300000,2024/9/2,既存住宅,宅地 / 第２種中高層住居専用地域,249.9,,115.96,3部屋 - ３ＬＤＫ,1996.0
旭川市東旭川南1条7丁目8-2,14900000,14900000,2024/9/2,既存住宅,宅地 / 第２種中高層住居専用地域,259.41,,74.26,3部屋 - ３ＬＤＫ,2007.0
旭川市春光5条9丁目8番20号,17800000,17700000,2024/9/1,既存住宅,宅地 / 第２種中高層住居専用地域,415.72,,149.04,4部屋 - ４ＬＤＫ,1999.0
旭川市春光台5条2丁目17番27(18番27号),13800000,13800000,2024/9/1,既存住宅,宅地 / 第２種低層住居専用地域,354.51,,132.48,4部屋 - ３ＳＬＤＫ,2003.0
旭川市神楽岡11条6丁目3番地466(1番8号)【2】,6700000,5500000,2024/8/31,既存住宅,宅地 / 第１種低層住居専用地域,214.13,,106.39,5部屋 - ４ＬＤＫ,1986.0
旭川市緑町16丁目3021番44･61,32500000,32500000,2024/8/27,既存住宅,宅地 / 準工業地域,315.53,,96.05,3部屋 - ３ＬＤＫ,2021.0
旭川市曙3条7丁目2133番地18(2番15号),1900000,1900000,2024/8/31,既存住宅,宅地 / 第２種中高層住居専用地域,206.14,,114.81,5部屋 - ４ＬＤＫ,1979.0
旭川市永山1条15丁目51番25､27(住居表示 3番20号),4700000,4500000,2024/8/31,既存住宅,宅地 / 準工業地域,183.76,,88.95,5部屋 - ４ＬＤＫ,1970.0
旭川市東光16条8丁目,23000000,21000000,2024/8/30,既存住宅,宅地 / 第２種低層住居専用地域,289.6,,139.11,4部屋 - ３ＳＬＤＫ,2005.0
旭川市旭神1条5丁目,19800000,19800000,2024/8/30,既存住宅,宅地 / 第１種低層住居専用地域,269.74,,125.55,6部屋 - ５ＬＤＫ,1996.0
旭川市旭岡5丁目8-37,3800000,3800000,2024/8/30,既存住宅,宅地 / 第１種低層住居専用地域,165.27,,122.31,4部屋 - ４ＬＤＫ,1979.0
旭川市東光6条8丁目2-8,15800000,15800000,2024/8/30,既存住宅,宅地 / 第１種低層住居専用地域,259.01,,177.17,4部屋 - ４ＬＤＫ,1993.0
旭川市春光6条3丁目7番21号,17800000,17800000,2024/8/30,既存住宅,宅地 / 第２種中高層住居専用地域,399.29,,124.53,4部屋 - ４ＳＬＤＫ,2006.0
旭川市末広4条8丁目7番5号,3700000,3700000,2024/8/29,既存住宅,宅地 / 第１種低層住居専用地域,249.99,,88.69,4部屋 - ４ＬＤＫ,1977.0
旭川市神居6条8丁目1-10(352番11),21800000,20800000,2024/8/29,既存住宅,宅地 / 第１種低層住居専用地域,199.99,,102.68,2部屋 - ２ＬＤＫ,2015.0
旭川市永山8条21丁目,4200000,3700000,2024/8/28,既存住宅,宅地 / 第１種低層住居専用地域,188.9,,88.41,5部屋 - ４ＬＤＫ,1984.0
旭川市末広4条10丁目5番12号,13800000,13800000,2024/8/27,既存住宅,宅地 / 第１種低層住居専用地域,307.13,,172.12,4部屋 - ４ＬＤＫ,1989.0
旭川市末広4条12丁目3-10,10500000,10500000,2024/8/26,既存住宅,宅地 / 第１種低層住居専用地域,236.35,,104.08,3部屋 - ３ＬＤＫ,1988.0
旭川市神楽岡11条9丁目3番1722､1729､1730(住居表示 2番6号),20000000,19250000,2024/8/25,既存住宅,宅地 / 第１種低層住居専用地域,656.63,,256.08,8部屋 -,1985.0
旭川市東光10条5丁目304番36(住居表示:7番15号),7500000,4500000,2024/8/25,既存住宅,宅地 / 第１種低層住居専用地域,174.54,,84.19,5部屋 - ５ＬＤＫ,1972.0
旭川市忠和3条4丁目5番2号,12000000,10000000,2024/8/23,既存住宅,宅地 / 第１種低層住居専用地域,320.75,,211.81,6部屋 - ５ＬＤＫ,1995.0
旭川市神楽岡7条4丁目3番1963(住居表示:1番4号),4900000,4500000,2024/8/24,既存住宅,宅地 / 第１種低層住居専用地域,203.12,,89.46,4部屋 - ４ＬＤＫ,1980.0
旭川市緑町19丁目2874番1、2875番1、2,9700000,9700000,2024/8/24,既存住宅,宅地 / 準工業地域,421.32,,134.46,4部屋 - ４ＳＬＤＫ,1979.0
旭川市新富1条2丁目60番1(住居表示:5番18号)【2】,20000000,20000000,2024/8/24,既存住宅,宅地 / 第１種住居地域,167.62,,97.3,5部屋 - ４ＬＤＫ,2020.0
旭川市永山3条24丁目2番14号,15500000,15500000,2024/8/22,既存住宅,宅地 / 準住居地域,143.28,,87.68,4部屋 - ４ＬＤＫ,2021.0
旭川市高砂台6丁目4-2,1200000,600000,2024/8/22,既存住宅,宅地 / 第１種低層住居専用地域,370.24,,102.46,- ４ＬＤＫ,1977.0
旭川市春光台2条3丁目1-11,980000,380000,2024/8/22,既存住宅,宅地 / 第１種低層住居専用地域,164.87,,80.19,5部屋 - ４ＬＤＫ,1970.0
旭川市旭岡2丁目4番9号,32800000,31000000,2024/8/21,既存住宅,宅地 / 第１種低層住居専用地域,1456.51,,146.92,5部屋 - ５ＬＤＫ,1987.0
旭川市神楽岡11条9丁目7番8号,8500000,8500000,2024/8/19,既存住宅,宅地 / 第１種低層住居専用地域,183.27,,90.31,4部屋 - ４ＬＤＫ,1990.0
旭川市東旭川南1条5丁目5番9号,16680000,16680000,2024/8/19,既存住宅,宅地 / 第２種中高層住居専用地域,249.55,,101.85,4部屋 - ３ＳＬＤＫ,1998.0
旭川市豊岡12条8丁目,11400000,11400000,2024/8/17,既存住宅,宅地 / 第１種低層住居専用地域,250.17,,142.56,5部屋 - ４ＳＬＤＫ,1995.0
旭川市神楽岡14条3丁目39番72,18500000,18500000,2024/8/17,既存住宅,宅地 / 準住居地域,295.94,,145.78,4部屋 - ４ＬＤＫ,2005.0
旭川市永山1条16丁目5番6号,16500000,16500000,2024/8/13,既存住宅,宅地 / 準工業地域,243.48,,147.18,3部屋 - ３ＬＤＫ,2005.0
旭川市末広1条2丁目2-8,13800000,13800000,2024/8/13,既存住宅,宅地 / 第２種中高層住居専用地域,178.0,,110.54,3部屋 - ３ＬＤＫ,1991.0
旭川市神楽岡11条6丁目4番17号,7350000,6300000,2024/8/11,既存住宅,宅地 / 第１種低層住居専用地域,216.86,,113.85,4部屋 - ４ＬＤＫ,1984.0
旭川市豊岡14条7丁目2番16号,10800000,10800000,2024/8/10,既存住宅,宅地 / 第１種低層住居専用地域,255.98,,130.27,5部屋 - ５ＬＤＫ,1983.0
旭川市緑が丘2条1丁目3番地6,4300000,4300000,2024/8/9,既存住宅,宅地 / 第１種低層住居専用地域,276.75,,90.67,4部屋 - ３ＬＤＫ,1974.0
旭川市春光7条9丁目2番13　(住居表示:2番23号),12000000,11500000,2024/8/9,既存住宅,宅地 / 第１種住居地域,167.96,,170.9,7部屋 - ６ＬＤＫ,1991.0
旭川市神居1条19丁目98番地12,15800000,15800000,2024/8/8,既存住宅,宅地 / 第１種低層住居専用地域,202.74,,112.59,5部屋 - ５ＬＤＫ,1988.0
"旭川市旭神町19番67,66,189",14400000,14400000,2024/8/3,既存住宅,宅地 / 指定無,749.96,,164.24,7部屋 - ６ＳＬＤＫ,1976.0
旭川市西神楽北2条1丁目133-255,18800000,18800000,2024/8/8,既存住宅,宅地 / 第１種住居地域,366.39,,143.05,4部屋 - ４ＳＬＤＫ,2008.0
旭川市東光7条10丁目4-3,13500000,13500000,2024/8/7,既存住宅,宅地 / 第２種低層住居専用地域,381.68,,178.04,7部屋 - ６ＳＬＤＫ,1994.0
旭川市春光台3条1丁目4番9(住居表示:4番9号),9500000,7500000,2024/8/7,既存住宅,宅地 / 第１種低層住居専用地域,262.32,,140.53,4部屋 - ４ＬＤＫ,1993.0
旭川市末広2条5丁目3-25,20800000,20800000,2024/8/7,既存住宅,宅地 / 第１種低層住居専用地域,199.41,,105.98,5部屋 - ５ＬＤＫ,2015.0
旭川市春光台5条1丁目18番5号,13800000,13800000,2024/8/6,既存住宅,宅地 / 第１種低層住居専用地域,257.84,,95.37,3部屋 - ３ＬＤＫ,2007.0
旭川市神居1条15丁目291番15(住居表示:3番13号)【2】,6500000,5900000,2024/8/5,既存住宅,宅地 / 第２種中高層住居専用地域,249.91,,142.56,5部屋 - ５ＬＫ,1981.0
旭川市忠和3条5丁目,16500000,16500000,2024/7/29,既存住宅,宅地 / 第１種低層住居専用地域,403.24,,113.73,4部屋 - ４ＬＤＫ,2000.0
旭川市東光10条8丁目2番2号,9800000,9800000,2024/8/5,既存住宅,宅地 / 第１種低層住居専用地域,298.67,,93.96,4部屋 - ４ＬＤＫ,1986.0
旭川市東光19条7丁目126番3【住居表示4番24号】,8000000,7500000,2024/8/4,既存住宅,宅地 / 第１種低層住居専用地域,200.92,,104.08,4部屋 - ３ＬＤＫ,1986.0
旭川市神居7条6丁目39-4,5000000,4500000,2024/7/30,既存住宅,宅地 / 第１種低層住居専用地域,296.03,,102.87,4部屋 - ４ＬＤＫ,1976.0
旭川市末広6条4丁目612番地29(住居表示6番10号),6500000,6500000,2024/7/29,既存住宅,宅地 / 第１種低層住居専用地域,286.06,,89.91,4部屋 - ４ＬＤＫ,1976.0
旭川市末広2条15丁目2-3(地番603番70),21000000,20500000,2024/8/1,既存住宅,宅地 / 第２種中高層住居専用地域,342.53,,136.42,4部屋 - ４ＬＤＫ,2006.0
旭川市神居8条3丁目16番地12(住居表示:1ｰ7)【2】,3000000,3000000,2024/7/31,既存住宅,宅地 / 第１種低層住居専用地域,257.84,,87.48,5部屋 - ４ＬＤＫ,
旭川市8条通22丁目14番地370,13000000,12700000,2024/7/31,既存住宅,宅地 / 第１種住居地域,380.89,,141.34,5部屋 - ４ＬＤＫ,1996.0
旭川市春光台5条3丁目5番1号【2】,4500000,4500000,2024/7/31,既存住宅,宅地 / 第１種低層住居専用地域,251.05,,98.01,4部屋 - ４ＬＤＫ,1977.0
旭川市南9条通26丁目586番22(586-22),15500000,15500000,2024/7/31,既存住宅,宅地 / 第１種住居地域,409.73,,89.43,3部屋 - ３ＬＤＫ,1995.0
旭川市豊岡8条5丁目1番19号(住居表示),11000000,11000000,2024/7/30,既存住宅,宅地 / 第２種住居地域,300.89,,182.25,8部屋 - ６ＳＬＤＫ,1971.0
旭川市新富2条1丁目970番112(住居表示:10番15号),5900000,5500000,2024/7/30,既存住宅,宅地 / 第１種住居地域,223.86,,114.88,5部屋 - ４ＬＤＫ,1990.0
旭川市神居5条7丁目355番29(住居表示:3番15号),1000000,1000000,2024/7/23,既存住宅,宅地 / 第１種低層住居専用地域,201.64,,67.78,7部屋 - ６ＬＤＫ,1967.0
旭川市春光台2条4丁目6番3(住居表示:6番3号)【2】,3800000,3600000,2024/7/10,既存住宅,宅地 / 第１種低層住居専用地域,304.38,,107.61,5部屋 - ４ＬＤＫ,1990.0
旭川市永山1条4丁目2-10 (地番:51番18),24800000,24800000,2024/7/28,既存住宅,宅地 / 準工業地域,196.08,,66.24,2部屋 - ２ＳＬＤＫ,1980.0
旭川市春光台1条2丁目8番地22(住居表示:8番23号),1500000,1000000,2024/7/28,既存住宅,宅地 / 第１種低層住居専用地域,306.35,,97.2,5部屋 - ４ＬＤＫ,1975.0
旭川市豊岡8条2丁目3-26,7500000,7300000,2024/7/26,既存住宅,宅地 / 第２種中高層住居専用地域,132.48,,95.17,- ５ＬＤＫ,1976.0
旭川市北門町20丁目2172番190,28800000,27500000,2024/7/27,既存住宅,宅地 / 第１種低層住居専用地域,256.5,,113,5部屋 - ４ＬＤＫ,2017.0
旭川市春光台4条5丁目2-1,16200000,16200000,2024/7/27,既存住宅,宅地 / 第１種低層住居専用地域,403.7,,202.37,- ４ＬＤＫ,1997.0
旭川市西御料3条2丁目114番地(住居表示:6番9号),26500000,26500000,2024/7/27,既存住宅,宅地 / 第１種低層住居専用地域,241.92,,115.22,5部屋 - ４ＳＬＤＫ,2017.0
旭川市東光11条6丁目1番17号,6300000,6300000,2024/7/26,既存住宅,宅地 / 第１種低層住居専用地域,249.9,,155.52,- ６ＬＤＫ,1981.0
旭川市永山9条7丁目2番18号,19600000,19600000,2024/7/26,既存住宅,宅地 / 第１種低層住居専用地域,172.2,,103.98,4部屋 - ３ＬＤＫ,2013.0
旭川市神居2条20丁目82-127,13000000,12500000,2024/7/26,既存住宅,宅地 / 第１種低層住居専用地域,236.01,,105.77,4部屋 - ４ＬＤＫ,2002.0
旭川市神楽岡12条5丁目11番114,3500000,3500000,2024/7/26,既存住宅,宅地 / 第２種中高層住居専用地域,300.81,,84.54,4部屋 - ４ＬＤＫ,1974.0
旭川市永山2条19丁目2-24,7180000,7180000,2024/7/26,既存住宅,宅地 / 準工業地域,158.67,,115.83,- ５ＬＤＫ,1982.0
旭川市豊岡4条5丁目330番85(住居表示:1番4号)【2】,16000000,16000000,2024/7/25,既存住宅,宅地 / 準工業地域,545.46,,205.96,6部屋 - ５ＬＤＫ,1992.0
旭川市神居1条4丁目2番18号,10800000,10600000,2024/7/19,既存住宅,宅地 / 第２種中高層住居専用地域,247.8,,142.43,5部屋 - ５ＬＤＫ,1992.0
旭川市忠和6条4丁目3番2号,6500000,6500000,2024/7/16,既存住宅,宅地 / 第１種低層住居専用地域,285.91,,158.76,4部屋 - ３ＬＤＫ,1982.0
旭川市永山4条15丁目81番9(住居表示:2‐20)【2】,6200000,5800000,2024/7/22,既存住宅,宅地 / 第１種低層住居専用地域,148.77,,114,7部屋 - ６ＬＤＫ,1973.0
旭川市豊岡7条8丁目3-11,12300000,12300000,2024/7/21,既存住宅,宅地 / 第１種低層住居専用地域,267.2,,119.45,5部屋 - ４ＬＤＫ,1987.0
旭川市神楽岡12条9丁目2-2,18300000,18300000,2024/7/20,既存住宅,宅地 / 第１種低層住居専用地域,327.28,,117.58,4部屋 - ４ＬＤＫ,2012.0
旭川市末広1条11丁目1-5,19500000,19500000,2024/7/19,既存住宅,宅地 / 第１種低層住居専用地域,249.7,,105.16,4部屋 - ３ＬＤＫ,2018.0
旭川市東旭川南2条2丁目3番2号,11300000,11300000,2024/7/19,既存住宅,宅地 / 第１種低層住居専用地域,236.48,,125.03,4部屋 - ４ＬＤＫ,1995.0
旭川市近文町25丁目,13800000,13800000,2024/7/18,既存住宅,宅地 / 第１種住居地域,174.2,,72,4部屋 - ３ＬＤＫ,2018.0
旭川市豊岡11条8丁目17番46(住居表示:4番4号)【2】,8800000,7800000,2024/7/18,既存住宅,宅地 / 第１種低層住居専用地域,218.17,,100.17,4部屋 - ４ＬＤＫ,1985.0
旭川市緑が丘2条1丁目,4500000,3800000,2024/7/17,既存住宅,宅地 / 第１種低層住居専用地域,270.0,,90.77,4部屋 - ３ＬＤＫ,1974.0
旭川市神居7条6丁目2-13,9800000,8000000,2024/7/17,既存住宅,宅地 / 第１種低層住居専用地域,296.03,,92.88,5部屋 - ４ＬＤＫ,1971.0
旭川市永山1条16丁目60番22,19810000,19810000,2024/7/14,既存住宅,宅地 / 準工業地域,247.95,,109.71,5部屋 - ４ＬＤＫ,1994.0
旭川市春光台5条3丁目3番31号,11800000,11500000,2024/7/12,既存住宅,宅地 / 第１種低層住居専用地域,366.69,,112.62,3部屋 - ３ＬＤＫ,2004.0
旭川市永山5条23丁目,3500000,3500000,2024/7/12,既存住宅,宅地 / 第１種低層住居専用地域,214.53,,95.17,5部屋 - ５ＬＤＫ,1976.0
旭川市末広1条3丁目2番35号,16000000,15000000,2024/7/10,既存住宅,宅地 / 第２種中高層住居専用地域,357.0,,188.88,3SLDKと1DK,1992.0
旭川市永山3条13丁目1-15,11500000,11400000,2024/7/8,既存住宅,宅地 / 準工業地域,198.0,,89.42,4部屋 - ４ＬＤＫ,1977.0
旭川市豊岡1条1丁目,22000000,22000000,2024/7/8,既存住宅,宅地 / 第１種住居地域,238.01,,122.55,4部屋 - ４ＬＤＫ,2005.0
旭川市忠和3条4丁目7番地410(住居表示:9番16号)【2】,12000000,12000000,2024/6/30,既存住宅,宅地 / 第１種低層住居専用地域,333.0,,134.14,5部屋 - ４ＬＤＫ,1998.0
"旭川市春光台4条3丁目1番23,24",15850000,15850000,2024/7/6,既存住宅,宅地、原野 / 第１種低層住居専用地域,542.62,,158.97,4部屋 - ４ＬＤＫ,2008.0
旭川市3条通2丁目1011番1(住居表示:右9号),3000000,3000000,2024/7/4,既存住宅,宅地 / 近隣商業地域,73.61,,117.33,6部屋 - 6LDKK ,1969.0
旭川市神楽岡11条7丁目7-2,9980000,9980000,2024/7/4,既存住宅,宅地 / 第１種低層住居専用地域,347.11,,95.17,4部屋 - ４ＬＤＫ,1975.0
旭川市末広2条5丁目1番12号,17800000,17800000,2024/7/2,既存住宅,宅地 / 第１種低層住居専用地域,247.31,,126.69,5部屋 - ４ＬＤＫ,1994.0
旭川市末広4条12丁目,12880000,12880000,2024/7/1,既存住宅,宅地 / 第１種低層住居専用地域,202.46,,83.02,4部屋 - ３ＬＤＫ,1987.0
旭川市東旭川北1条6丁目7-13,6800000,5800000,2024/5/30,既存住宅,宅地 / 第２種中高層住居専用地域,294.04,,117.04,6部屋 - ５ＬＤＫ,1976.0
旭川市東7条1丁目3番14号,10800000,10800000,2024/6/22,既存住宅,宅地 / 準工業地域,218.18,,119.6,4部屋 - ４ＬＤＫ,1989.0
旭川市北門町18丁目2153番92・131・122,6500000,6500000,2024/6/30,既存住宅,宅地 / 第２種中高層住居専用地域,277.2,,96.39,4部屋 - ４ＬＤＫ,1977.0
旭川市北門町14丁目2145番130･131号(2145番131号),15000000,15000000,2024/6/29,既存住宅,宅地 / 第２種中高層住居専用地域,197.48,,89.42,3部屋 - ３ＬＤＫ,2012.0
旭川市神楽岡5条5丁目,15000000,12500000,2024/6/29,既存住宅,宅地 / 第２種中高層住居専用地域,338.39,,103.68,4部屋 - ４ＬＤＫ,1980.0
旭川市北門町14丁目2145-131,15000000,15000000,2024/6/29,既存住宅,宅地 / 第２種中高層住居専用地域,197.48,,89.42,3部屋 - ３ＬＤＫ,2012.0
旭川市春光6条2丁目4-3,9800000,9800000,2024/6/28,既存住宅,宅地 / 第２種中高層住居専用地域,302.81,,144.99,7部屋 - ６ＬＤＫ,1980.0
旭川市東光5条7丁目157番25(住居表示:3番15号),20800000,20500000,2024/6/28,既存住宅,宅地 / 準住居地域,239.99,,117.85,5部屋 - ４ＬＤＫ,2010.0
旭川市旭神3条5丁目4番3号,20800000,20800000,2024/6/27,既存住宅,宅地 / 第１種住居地域,328.86,,110.95,5部屋 - ４ＬＤＫ,1996.0
旭川市豊岡15条4丁目2番12(住居表示:2番14),9800000,9500000,2024/6/27,既存住宅,宅地 / 第２種中高層住居専用地域,148.76,,96.05,3部屋 - ３ＬＤＫ,1994.0
旭川市春光台3条3丁目,500000,500000,2024/6/26,既存住宅,宅地 / 第２種中高層住居専用地域,134.35,,76.2,4部屋 - ４ＬＤＫ,1978.0
旭川市東光11条8丁目1-20,9900000,9900000,2024/6/2,既存住宅,宅地 / 第１種低層住居専用地域,266.16,,131.22,4部屋 - ４ＬＤＫ,1984.0
旭川市忠和5条3丁目2-7,14800000,14800000,2024/5/31,既存住宅,宅地 / 第１種低層住居専用地域,197.52,,105.36,4部屋 - ３ＬＤＫ,2008.0
旭川市神居8条9丁目2-2,2780000,2780000,2024/5/31,既存住宅,宅地 / 第１種低層住居専用地域,257.85,,66.94,5部屋 - ５ＬＤＫ,
旭川市神居町富沢,6200000,6200000,2024/5/30,既存住宅,宅地 /,72717.0,,155.34,7部屋 - ６ＬＤＫ,1966.0
旭川市3条西5丁目2番10号,9800000,9500000,2024/5/29,既存住宅,宅地 / 第２種住居地域,282.9,,174.15,4部屋 - ４ＬＤＫ,1980.0
旭川市忠和3条6丁目6-938(住居表示:6-10),11000000,9800000,2024/5/29,既存住宅,宅地 / 第１種低層住居専用地域,300.81,,119.55,4部屋 - ４ＬＤＫ,1990.0
旭川市永山4条24丁目4番17号,14880000,14880000,2024/5/29,既存住宅,宅地 / 第１種低層住居専用地域,267.55,,89.01,3部屋 - ３ＬＤＫ,1978.0
